SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT_x,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS_x,VIDEO_AVAILABLE,PLAYER_NAME,PLAYER_ID,HOME,B2B,GP,PTS_AVG,REB_AVG,AST_AVG,PRA_AVG,MIN_AVG,FG_PCT_y,PLUS_MINUS_y,PTS_TREND,HOT,COLD
22023,203957,22301144,2024-04-09,DAL @ CHA,W,20,1,5,0.2,0,3,0.0,0,0,0.0,1,3,4,3,0,0,0,3,2,15,1,Danté Exum,203957,0,0,7,4.714285714285714,4.0,3.142857142857143,11.857142857142858,23.0,0.3018571428571429,8.714285714285714,-0.5,False,False
22023,203957,22301161,2024-04-10,DAL @ MIA,W,19,1,2,0.5,1,1,1.0,0,0,0.0,1,2,3,2,0,0,0,0,3,10,1,Danté Exum,203957,0,1,7,4.714285714285714,4.0,3.142857142857143,11.857142857142858,23.0,0.3018571428571429,8.714285714285714,-0.5,False,False
22023,203957,22301181,2024-04-12,DAL vs. DET,L,11,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,1,0,0,5,1,Danté Exum,203957,1,0,7,4.714285714285714,4.0,3.142857142857143,11.857142857142858,23.0,0.3018571428571429,8.714285714285714,-0.5,False,False
22023,203967,22300872,2024-03-03,GSW @ BOS,L,13,2,4,0.5,0,2,0.0,0,1,0.0,0,2,2,0,0,0,1,0,4,-14,1,Dario Šarić,203967,0,0,7,2.571428571428572,1.4285714285714286,0.7142857142857143,4.714285714285714,7.428571428571429,0.2381428571428571,-3.0,0.0,False,False
22023,203967,22300899,2024-03-06,GSW vs. MIL,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,0,0,9,1,Dario Šarić,203967,1,0,7,2.571428571428572,1.4285714285714286,0.7142857142857143,4.714285714285714,7.428571428571429,0.2381428571428571,-3.0,0.0,False,False
22023,203967,22300921,2024-03-09,GSW vs. SAS,L,3,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,-6,1,Dario Šarić,203967,1,0,7,2.571428571428572,1.4285714285714286,0.7142857142857143,4.714285714285714,7.428571428571429,0.2381428571428571,-3.0,0.0,False,False
22023,203967,22300952,2024-03-13,GSW @ DAL,L,8,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,-8,1,Dario Šarić,203967,0,0,7,2.571428571428572,1.4285714285714286,0.7142857142857143,4.714285714285714,7.428571428571429,0.2381428571428571,-3.0,0.0,False,False
22023,203967,22301001,2024-03-20,GSW vs. MEM,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-4,1,Dario Šarić,203967,1,0,7,2.571428571428572,1.4285714285714286,0.7142857142857143,4.714285714285714,7.428571428571429,0.2381428571428571,-3.0,0.0,False,False
22023,203967,22301169,2024-04-11,GSW @ POR,W,6,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,1,1,0,4,1,Dario Šarić,203967,0,0,7,2.571428571428572,1.4285714285714286,0.7142857142857143,4.714285714285714,7.428571428571429,0.2381428571428571,-3.0,0.0,False,False
22023,203967,22301198,2024-04-14,GSW vs. UTA,W,13,4,6,0.667,1,2,0.5,3,4,0.75,2,3,5,1,0,1,3,0,12,-2,1,Dario Šarić,203967,1,0,7,2.571428571428572,1.4285714285714286,0.7142857142857143,4.714285714285714,7.428571428571429,0.2381428571428571,-3.0,0.0,False,False
22023,1629636,22301077,2024-03-31,CLE @ DEN,L,29,2,8,0.25,0,1,0.0,1,2,0.5,0,2,2,7,2,0,3,0,5,-16,1,Darius Garland,1629636,0,0,7,16.285714285714285,3.0,6.571428571428571,25.857142857142858,33.714285714285715,0.4028571428571429,-1.2857142857142858,-0.5,False,False
22023,1629636,22301100,2024-04-02,CLE @ UTA,W,32,2,6,0.333,2,4,0.5,2,2,1.0,0,3,3,8,0,1,2,3,8,9,1,Darius Garland,1629636,0,0,7,16.285714285714285,3.0,6.571428571428571,25.857142857142858,33.714285714285715,0.4028571428571429,-1.2857142857142858,-0.5,False,False
22023,1629636,22301110,2024-04-03,CLE @ PHX,L,40,7,17,0.412,1,4,0.25,0,0,0.0,0,1,1,8,2,0,3,1,15,-12,1,Darius Garland,1629636,0,1,7,16.285714285714285,3.0,6.571428571428571,25.857142857142858,33.714285714285715,0.4028571428571429,-1.2857142857142858,-0.5,False,False
22023,1629636,22301127,2024-04-06,CLE @ LAL,L,35,11,25,0.44,4,9,0.444,0,0,0.0,1,1,2,2,5,0,1,1,26,-16,1,Darius Garland,1629636,0,0,7,16.285714285714285,3.0,6.571428571428571,25.857142857142858,33.714285714285715,0.4028571428571429,-1.2857142857142858,-0.5,False,False
22023,1629636,22301132,2024-04-07,CLE @ LAC,L,40,10,22,0.455,4,8,0.5,4,5,0.8,2,3,5,8,5,0,5,1,28,0,1,Darius Garland,1629636,0,1,7,16.285714285714285,3.0,6.571428571428571,25.857142857142858,33.714285714285715,0.4028571428571429,-1.2857142857142858,-0.5,False,False
22023,1629636,22301158,2024-04-10,CLE vs. MEM,W,31,5,13,0.385,2,9,0.222,4,5,0.8,0,6,6,9,0,1,3,2,16,23,1,Darius Garland,1629636,1,0,7,16.285714285714285,3.0,6.571428571428571,25.857142857142858,33.714285714285715,0.4028571428571429,-1.2857142857142858,-0.5,False,False
22023,1629636,22301174,2024-04-12,CLE vs. IND,W,29,6,11,0.545,4,5,0.8,0,0,0.0,0,2,2,4,0,0,4,0,16,3,1,Darius Garland,1629636,1,0,7,16.285714285714285,3.0,6.571428571428571,25.857142857142858,33.714285714285715,0.4028571428571429,-1.2857142857142858,-0.5,False,False
22023,1630558,22301112,2024-04-04,SAC @ NYK,L,25,5,8,0.625,1,2,0.5,0,2,0.0,0,2,2,1,0,0,0,1,11,-15,1,Davion Mitchell,1630558,0,0,7,9.142857142857142,2.2857142857142856,3.142857142857143,14.571428571428571,24.142857142857142,0.4009999999999999,6.428571428571429,0.0,False,False
22023,1630558,22301118,2024-04-05,SAC @ BOS,L,25,3,8,0.375,1,4,0.25,0,0,0.0,2,4,6,5,0,0,1,3,7,-4,1,Davion Mitchell,1630558,0,1,7,9.142857142857142,2.2857142857142856,3.142857142857143,14.571428571428571,24.142857142857142,0.4009999999999999,6.428571428571429,0.0,False,False
22023,1630558,22301141,2024-04-07,SAC @ BKN,W,28,3,8,0.375,2,5,0.4,4,4,1.0,0,1,1,3,1,0,1,0,12,36,1,Davion Mitchell,1630558,0,0,7,9.142857142857142,2.2857142857142856,3.142857142857143,14.571428571428571,24.142857142857142,0.4009999999999999,6.428571428571429,0.0,False,False
22023,1630558,22301153,2024-04-09,SAC @ OKC,L,22,3,10,0.3,1,6,0.167,1,1,1.0,0,1,1,2,0,0,1,2,8,-6,1,Davion Mitchell,1630558,0,0,7,9.142857142857142,2.2857142857142856,3.142857142857143,14.571428571428571,24.142857142857142,0.4009999999999999,6.428571428571429,0.0,False,False
22023,1630558,22301170,2024-04-11,SAC vs. NOP,L,27,5,8,0.625,2,2,1.0,1,2,0.5,0,2,2,5,0,0,1,1,13,-6,1,Davion Mitchell,1630558,1,0,7,9.142857142857142,2.2857142857142856,3.142857142857143,14.571428571428571,24.142857142857142,0.4009999999999999,6.428571428571429,0.0,False,False
22023,1630558,22301185,2024-04-12,SAC vs. PHX,L,20,1,7,0.143,0,3,0.0,0,0,0.0,0,0,0,3,0,0,1,2,2,7,1,Davion Mitchell,1630558,1,1,7,9.142857142857142,2.2857142857142856,3.142857142857143,14.571428571428571,24.142857142857142,0.4009999999999999,6.428571428571429,0.0,False,False
22023,1630558,22301200,2024-04-14,SAC vs. POR,W,22,4,11,0.364,3,5,0.6,0,0,0.0,1,3,4,3,0,0,1,0,11,33,1,Davion Mitchell,1630558,1,0,7,9.142857142857142,2.2857142857142856,3.142857142857143,14.571428571428571,24.142857142857142,0.4009999999999999,6.428571428571429,0.0,False,False
22023,1630549,22301050,2024-03-27,BKN @ WAS,W,14,2,3,0.667,0,1,0.0,4,6,0.667,1,4,5,0,0,0,3,3,8,8,1,Day'Ron Sharpe,1630549,0,0,7,4.285714285714286,5.428571428571429,0.5714285714285714,10.285714285714286,12.428571428571429,0.5155714285714286,-0.1428571428571428,-0.3333333333333333,False,False
22023,1630549,22301066,2024-03-29,BKN vs. CHI,W,6,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,4,2,8,1,Day'Ron Sharpe,1630549,1,0,7,4.285714285714286,5.428571428571429,0.5714285714285714,10.285714285714286,12.428571428571429,0.5155714285714286,-0.1428571428571428,-0.3333333333333333,False,False
22023,1630549,22301078,2024-03-31,BKN vs. LAL,L,9,2,3,0.667,0,0,0.0,0,0,0.0,1,0,1,1,0,0,2,0,4,4,1,Day'Ron Sharpe,1630549,1,0,7,4.285714285714286,5.428571428571429,0.5714285714285714,10.285714285714286,12.428571428571429,0.5155714285714286,-0.1428571428571428,-0.3333333333333333,False,False
22023,1630549,22301089,2024-04-01,BKN @ IND,L,13,3,8,0.375,0,1,0.0,0,0,0.0,6,5,11,0,0,0,2,1,6,7,1,Day'Ron Sharpe,1630549,0,1,7,4.285714285714286,5.428571428571429,0.5714285714285714,10.285714285714286,12.428571428571429,0.5155714285714286,-0.1428571428571428,-0.3333333333333333,False,False
22023,1630549,22301128,2024-04-06,BKN vs. DET,W,10,0,1,0.0,0,0,0.0,0,0,0.0,2,4,6,0,0,0,1,1,0,-5,1,Day'Ron Sharpe,1630549,1,0,7,4.285714285714286,5.428571428571429,0.5714285714285714,10.285714285714286,12.428571428571429,0.5155714285714286,-0.1428571428571428,-0.3333333333333333,False,False
22023,1630549,22301141,2024-04-07,BKN vs. SAC,L,24,2,5,0.4,0,1,0.0,0,0,0.0,2,2,4,2,1,1,1,2,4,-29,1,Day'Ron Sharpe,1630549,1,1,7,4.285714285714286,5.428571428571429,0.5714285714285714,10.285714285714286,12.428571428571429,0.5155714285714286,-0.1428571428571428,-0.3333333333333333,False,False
22023,1630549,22301160,2024-04-10,BKN vs. TOR,W,11,3,6,0.5,0,0,0.0,0,0,0.0,4,4,8,1,0,2,2,1,6,6,1,Day'Ron Sharpe,1630549,1,0,7,4.285714285714286,5.428571428571429,0.5714285714285714,10.285714285714286,12.428571428571429,0.5155714285714286,-0.1428571428571428,-0.3333333333333333,False,False
22023,1628368,22301112,2024-04-04,SAC @ NYK,L,39,11,26,0.423,6,13,0.462,1,1,1.0,1,6,7,7,3,1,4,2,29,-7,1,De'Aaron Fox,1628368,0,0,7,28.857142857142858,5.142857142857143,5.0,39.0,38.285714285714285,0.5007142857142857,3.857142857142857,-0.8333333333333334,False,False
22023,1628368,22301118,2024-04-05,SAC @ BOS,L,44,16,29,0.552,7,13,0.538,1,2,0.5,1,3,4,2,1,0,1,2,40,2,1,De'Aaron Fox,1628368,0,1,7,28.857142857142858,5.142857142857143,5.0,39.0,38.285714285714285,0.5007142857142857,3.857142857142857,-0.8333333333333334,False,False
22023,1628368,22301141,2024-04-07,SAC @ BKN,W,34,8,20,0.4,3,11,0.273,1,2,0.5,1,4,5,3,1,0,1,3,20,16,1,De'Aaron Fox,1628368,0,0,7,28.857142857142858,5.142857142857143,5.0,39.0,38.285714285714285,0.5007142857142857,3.857142857142857,-0.8333333333333334,False,False
22023,1628368,22301153,2024-04-09,SAC @ OKC,L,43,12,29,0.414,7,17,0.412,2,4,0.5,0,8,8,6,2,0,2,2,33,-3,1,De'Aaron Fox,1628368,0,0,7,28.857142857142858,5.142857142857143,5.0,39.0,38.285714285714285,0.5007142857142857,3.857142857142857,-0.8333333333333334,False,False
22023,1628368,22301170,2024-04-11,SAC vs. NOP,L,41,11,18,0.611,3,7,0.429,8,10,0.8,0,5,5,8,2,0,6,3,33,3,1,De'Aaron Fox,1628368,1,0,7,28.857142857142858,5.142857142857143,5.0,39.0,38.285714285714285,0.5007142857142857,3.857142857142857,-0.8333333333333334,False,False
22023,1628368,22301185,2024-04-12,SAC vs. PHX,L,41,9,23,0.391,3,8,0.375,2,2,1.0,0,5,5,6,4,0,2,4,23,3,1,De'Aaron Fox,1628368,1,1,7,28.857142857142858,5.142857142857143,5.0,39.0,38.285714285714285,0.5007142857142857,3.857142857142857,-0.8333333333333334,False,False
22023,1628368,22301200,2024-04-14,SAC vs. POR,W,26,10,14,0.714,2,3,0.667,2,2,1.0,0,2,2,3,3,1,1,1,24,13,1,De'Aaron Fox,1628368,1,0,7,28.857142857142858,5.142857142857143,5.0,39.0,38.285714285714285,0.5007142857142857,3.857142857142857,-0.8333333333333334,False,False
22023,1629631,22301091,2024-04-01,ATL @ CHI,W,33,3,12,0.25,2,10,0.2,0,0,0.0,0,6,6,4,0,0,2,2,8,8,1,De'Andre Hunter,1629631,0,0,7,15.571428571428571,4.571428571428571,2.571428571428572,22.714285714285715,33.285714285714285,0.355,-5.571428571428571,-0.3333333333333333,False,False
22023,1629631,22301104,2024-04-03,ATL vs. DET,W,35,11,16,0.688,3,6,0.5,1,3,0.333,0,7,7,4,0,0,5,1,26,14,1,De'Andre Hunter,1629631,1,0,7,15.571428571428571,4.571428571428571,2.571428571428572,22.714285714285715,33.285714285714285,0.355,-5.571428571428571,-0.3333333333333333,False,False
22023,1629631,22301124,2024-04-04,ATL @ DAL,L,37,3,10,0.3,2,7,0.286,5,7,0.714,0,3,3,3,1,0,4,5,13,-16,1,De'Andre Hunter,1629631,0,1,7,15.571428571428571,4.571428571428571,2.571428571428572,22.714285714285715,33.285714285714285,0.355,-5.571428571428571,-0.3333333333333333,False,False
22023,1629631,22301130,2024-04-06,ATL @ DEN,L,29,5,11,0.455,2,8,0.25,6,7,0.857,0,1,1,2,1,0,3,2,18,-20,1,De'Andre Hunter,1629631,0,0,7,15.571428571428571,4.571428571428571,2.571428571428572,22.714285714285715,33.285714285714285,0.355,-5.571428571428571,-0.3333333333333333,False,False
22023,1629631,22301147,2024-04-09,ATL vs. MIA,L,47,10,23,0.435,2,8,0.25,1,2,0.5,1,10,11,3,2,1,0,4,23,0,1,De'Andre Hunter,1629631,1,0,7,15.571428571428571,4.571428571428571,2.571428571428572,22.714285714285715,33.285714285714285,0.355,-5.571428571428571,-0.3333333333333333,False,False
22023,1629631,22301178,2024-04-12,ATL @ MIN,L,25,5,14,0.357,2,6,0.333,3,3,1.0,1,1,2,1,0,0,1,4,15,4,1,De'Andre Hunter,1629631,0,0,7,15.571428571428571,4.571428571428571,2.571428571428572,22.714285714285715,33.285714285714285,0.355,-5.571428571428571,-0.3333333333333333,False,False
22023,1629631,22301188,2024-04-14,ATL @ IND,L,27,0,6,0.0,0,2,0.0,6,6,1.0,0,2,2,1,0,0,1,1,6,-29,1,De'Andre Hunter,1629631,0,0,7,15.571428571428571,4.571428571428571,2.571428571428572,22.714285714285715,33.285714285714285,0.355,-5.571428571428571,-0.3333333333333333,False,False
22023,1629001,22300521,2024-01-10,PHI @ ATL,L,21,3,7,0.429,2,4,0.5,2,2,1.0,1,2,3,2,0,0,1,0,10,1,1,De'Anthony Melton,1629001,0,0,7,6.714285714285714,2.2857142857142856,2.0,11.0,15.714285714285714,0.2794285714285714,1.7142857142857142,0.1666666666666666,False,False
22023,1629001,22300532,2024-01-12,PHI vs. SAC,W,25,2,9,0.222,2,8,0.25,0,0,0.0,1,3,4,3,1,0,1,3,6,9,1,De'Anthony Melton,1629001,1,0,7,6.714285714285714,2.2857142857142856,2.0,11.0,15.714285714285714,0.2794285714285714,1.7142857142857142,0.1666666666666666,False,False
22023,1629001,22300805,2024-02-23,PHI vs. CLE,W,16,2,6,0.333,1,4,0.25,2,2,1.0,0,1,1,1,0,0,1,0,7,1,1,De'Anthony Melton,1629001,1,0,7,6.714285714285714,2.2857142857142856,2.0,11.0,15.714285714285714,0.2794285714285714,1.7142857142857142,0.1666666666666666,False,False
22023,1629001,22300817,2024-02-25,PHI vs. MIL,L,18,5,12,0.417,4,8,0.5,2,2,1.0,0,3,3,3,2,0,0,2,16,-3,1,De'Anthony Melton,1629001,1,0,7,6.714285714285714,2.2857142857142856,2.0,11.0,15.714285714285714,0.2794285714285714,1.7142857142857142,0.1666666666666666,False,False
22023,1629001,22300836,2024-02-27,PHI @ BOS,L,9,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,1,0,1,0,0,1,De'Anthony Melton,1629001,0,0,7,6.714285714285714,2.2857142857142856,2.0,11.0,15.714285714285714,0.2794285714285714,1.7142857142857142,0.1666666666666666,False,False
22023,1629001,22301145,2024-04-09,PHI vs. DET,W,16,2,9,0.222,1,5,0.2,0,0,0.0,1,2,3,3,2,0,0,1,5,9,1,De'Anthony Melton,1629001,1,0,7,6.714285714285714,2.2857142857142856,2.0,11.0,15.714285714285714,0.2794285714285714,1.7142857142857142,0.1666666666666666,False,False
22023,1629001,22301171,2024-04-12,PHI vs. ORL,W,5,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,1,2,0,0,1,3,-5,1,De'Anthony Melton,1629001,1,0,7,6.714285714285714,2.2857142857142856,2.0,11.0,15.714285714285714,0.2794285714285714,1.7142857142857142,0.1666666666666666,False,False
22023,201599,22301009,2024-03-21,DEN vs. NYK,W,9,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-15,1,DeAndre Jordan,201599,1,0,7,3.4285714285714284,3.571428571428572,0.8571428571428571,7.857142857142857,10.0,0.3264285714285714,-2.857142857142857,0.0,False,False
22023,201599,22301026,2024-03-23,DEN @ POR,W,20,4,7,0.571,0,0,0.0,3,3,1.0,2,6,8,3,1,1,2,3,11,10,1,DeAndre Jordan,201599,0,0,7,3.4285714285714284,3.571428571428572,0.8571428571428571,7.857142857142857,10.0,0.3264285714285714,-2.857142857142857,0.0,False,False
22023,201599,22301040,2024-03-25,DEN vs. MEM,W,14,0,2,0.0,0,0,0.0,0,0,0.0,1,5,6,1,0,2,0,1,0,15,1,DeAndre Jordan,201599,1,0,7,3.4285714285714284,3.571428571428572,0.8571428571428571,7.857142857142857,10.0,0.3264285714285714,-2.857142857142857,0.0,False,False
22023,201599,22301071,2024-03-29,DEN vs. MIN,L,10,5,7,0.714,0,0,0.0,1,1,1.0,3,4,7,0,0,0,1,1,11,-6,1,DeAndre Jordan,201599,1,0,7,3.4285714285714284,3.571428571428572,0.8571428571428571,7.857142857142857,10.0,0.3264285714285714,-2.857142857142857,0.0,False,False
22023,201599,22301077,2024-03-31,DEN vs. CLE,W,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,1,0,-8,1,DeAndre Jordan,201599,1,0,7,3.4285714285714284,3.571428571428572,0.8571428571428571,7.857142857142857,10.0,0.3264285714285714,-2.857142857142857,0.0,False,False
22023,201599,22301099,2024-04-02,DEN vs. SAS,W,6,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-6,1,DeAndre Jordan,201599,1,0,7,3.4285714285714284,3.571428571428572,0.8571428571428571,7.857142857142857,10.0,0.3264285714285714,-2.857142857142857,0.0,False,False
22023,201599,22301114,2024-04-04,DEN @ LAC,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-10,1,DeAndre Jordan,201599,0,0,7,3.4285714285714284,3.571428571428572,0.8571428571428571,7.857142857142857,10.0,0.3264285714285714,-2.857142857142857,0.0,False,False
22023,201942,22301084,2024-03-31,CHI @ MIN,W,39,11,23,0.478,1,2,0.5,4,7,0.571,0,2,2,8,1,1,4,0,27,7,1,DeMar DeRozan,201942,0,0,7,30.142857142857142,3.7142857142857135,6.571428571428571,40.42857142857143,40.285714285714285,0.5124285714285713,1.1428571428571428,-0.6666666666666666,False,False
22023,201942,22301091,2024-04-01,CHI vs. ATL,L,39,10,23,0.435,0,3,0.0,11,12,0.917,0,2,2,5,2,0,3,4,31,-6,1,DeMar DeRozan,201942,1,1,7,30.142857142857142,3.7142857142857135,6.571428571428571,40.42857142857143,40.285714285714285,0.5124285714285713,1.1428571428571428,-0.6666666666666666,False,False
22023,201942,22301119,2024-04-05,CHI vs. NYK,W,42,8,18,0.444,0,2,0.0,4,4,1.0,0,5,5,10,1,0,4,4,20,10,1,DeMar DeRozan,201942,1,0,7,30.142857142857142,3.7142857142857135,6.571428571428571,40.42857142857143,40.285714285714285,0.5124285714285713,1.1428571428571428,-0.6666666666666666,False,False
22023,201942,22301136,2024-04-07,CHI @ ORL,L,40,13,22,0.591,0,0,0.0,4,7,0.571,0,3,3,5,0,0,7,1,30,-12,1,DeMar DeRozan,201942,0,0,7,30.142857142857142,3.7142857142857135,6.571428571428571,40.42857142857143,40.285714285714285,0.5124285714285713,1.1428571428571428,-0.6666666666666666,False,False
22023,201942,22301149,2024-04-09,CHI vs. NYK,L,42,12,22,0.545,1,3,0.333,9,11,0.818,0,5,5,6,0,0,4,2,34,-6,1,DeMar DeRozan,201942,1,0,7,30.142857142857142,3.7142857142857135,6.571428571428571,40.42857142857143,40.285714285714285,0.5124285714285713,1.1428571428571428,-0.6666666666666666,False,False
22023,201942,22301166,2024-04-11,CHI @ DET,W,36,14,22,0.636,4,6,0.667,7,8,0.875,0,4,4,7,3,0,1,0,39,15,1,DeMar DeRozan,201942,0,0,7,30.142857142857142,3.7142857142857135,6.571428571428571,40.42857142857143,40.285714285714285,0.5124285714285713,1.1428571428571428,-0.6666666666666666,False,False
22023,201942,22301190,2024-04-14,CHI @ NYK,L,44,11,24,0.458,2,4,0.5,6,8,0.75,2,3,5,5,4,1,2,1,30,0,1,DeMar DeRozan,201942,0,0,7,30.142857142857142,3.7142857142857135,6.571428571428571,40.42857142857143,40.285714285714285,0.5124285714285713,1.1428571428571428,-0.6666666666666666,False,False
22023,1629731,22300832,2024-02-27,CLE vs. DAL,W,9,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-9,1,Dean Wade,1629731,1,0,7,6.142857142857143,3.571428571428572,0.8571428571428571,10.571428571428571,20.857142857142858,0.3002857142857142,-1.7142857142857142,0.0,False,False
22023,1629731,22300846,2024-02-28,CLE @ CHI,L,14,1,2,0.5,1,2,0.5,2,2,1.0,0,2,2,1,0,2,0,1,5,12,1,Dean Wade,1629731,0,1,7,6.142857142857143,3.571428571428572,0.8571428571428571,10.571428571428571,20.857142857142858,0.3002857142857142,-1.7142857142857142,0.0,False,False
22023,1629731,22300857,2024-03-01,CLE @ DET,W,19,2,4,0.5,2,4,0.5,0,0,0.0,0,2,2,0,1,2,0,4,6,-1,1,Dean Wade,1629731,0,0,7,6.142857142857143,3.571428571428572,0.8571428571428571,10.571428571428571,20.857142857142858,0.3002857142857142,-1.7142857142857142,0.0,False,False
22023,1629731,22300876,2024-03-03,CLE vs. NYK,L,20,0,4,0.0,0,4,0.0,0,0,0.0,0,3,3,2,0,2,1,0,0,-5,1,Dean Wade,1629731,1,0,7,6.142857142857143,3.571428571428572,0.8571428571428571,10.571428571428571,20.857142857142858,0.3002857142857142,-1.7142857142857142,0.0,False,False
22023,1629731,22300886,2024-03-05,CLE vs. BOS,W,21,8,11,0.727,6,9,0.667,1,2,0.5,2,6,8,1,2,0,0,0,23,16,1,Dean Wade,1629731,1,0,7,6.142857142857143,3.571428571428572,0.8571428571428571,10.571428571428571,20.857142857142858,0.3002857142857142,-1.7142857142857142,0.0,False,False
22023,1629731,22300895,2024-03-06,CLE @ ATL,L,30,3,8,0.375,1,6,0.167,2,3,0.667,0,4,4,0,0,0,0,1,9,0,1,Dean Wade,1629731,0,1,7,6.142857142857143,3.571428571428572,0.8571428571428571,10.571428571428571,20.857142857142858,0.3002857142857142,-1.7142857142857142,0.0,False,False
22023,1629731,22300911,2024-03-08,CLE vs. MIN,W,33,0,2,0.0,0,2,0.0,0,0,0.0,1,3,4,2,0,1,0,2,0,-25,1,Dean Wade,1629731,1,0,7,6.142857142857143,3.571428571428572,0.8571428571428571,10.571428571428571,20.857142857142858,0.3002857142857142,-1.7142857142857142,0.0,False,False
22023,1629028,22301090,2024-04-01,POR @ ORL,L,36,10,18,0.556,0,0,0.0,0,0,0.0,4,8,12,3,0,0,2,4,20,-8,1,Deandre Ayton,1629028,0,0,7,23.0,11.571428571428571,1.8571428571428568,36.42857142857143,34.42857142857143,0.5115714285714287,-7.857142857142857,-2.333333333333333,False,True
22023,1629028,22301102,2024-04-03,POR @ CHA,W,37,12,22,0.545,0,1,0.0,0,0,0.0,6,10,16,2,0,0,2,1,24,0,1,Deandre Ayton,1629028,0,0,7,23.0,11.571428571428571,1.8571428571428568,36.42857142857143,34.42857142857143,0.5115714285714287,-7.857142857142857,-2.333333333333333,False,True
22023,1629028,22301117,2024-04-05,POR @ WAS,W,40,13,25,0.52,0,0,0.0,8,9,0.889,3,10,13,3,2,2,2,0,34,8,1,Deandre Ayton,1629028,0,0,7,23.0,11.571428571428571,1.8571428571428568,36.42857142857143,34.42857142857143,0.5115714285714287,-7.857142857142857,-2.333333333333333,False,True
22023,1629028,22301134,2024-04-07,POR @ BOS,L,35,11,23,0.478,0,1,0.0,0,0,0.0,7,7,14,2,2,1,0,1,22,-19,1,Deandre Ayton,1629028,0,0,7,23.0,11.571428571428571,1.8571428571428568,36.42857142857143,34.42857142857143,0.5115714285714287,-7.857142857142857,-2.333333333333333,False,True
22023,1629028,22301157,2024-04-09,POR vs. NOP,L,36,15,22,0.682,0,1,0.0,0,0,0.0,3,10,13,1,1,0,3,2,30,-26,1,Deandre Ayton,1629028,1,0,7,23.0,11.571428571428571,1.8571428571428568,36.42857142857143,34.42857142857143,0.5115714285714287,-7.857142857142857,-2.333333333333333,False,True
22023,1629028,22301169,2024-04-11,POR vs. GSW,L,34,12,24,0.5,0,1,0.0,1,1,1.0,1,10,11,1,3,1,1,0,25,-8,1,Deandre Ayton,1629028,1,0,7,23.0,11.571428571428571,1.8571428571428568,36.42857142857143,34.42857142857143,0.5115714285714287,-7.857142857142857,-2.333333333333333,False,True
22023,1629028,22301183,2024-04-12,POR vs. HOU,L,23,3,10,0.3,0,2,0.0,0,0,0.0,0,2,2,1,1,0,2,1,6,-2,1,Deandre Ayton,1629028,1,1,7,23.0,11.571428571428571,1.8571428571428568,36.42857142857143,34.42857142857143,0.5115714285714287,-7.857142857142857,-2.333333333333333,False,True
22023,1627749,22301091,2024-04-01,ATL @ CHI,W,33,7,17,0.412,3,6,0.5,0,0,0.0,1,7,8,6,0,0,5,5,17,11,1,Dejounte Murray,1627749,0,0,7,20.571428571428573,5.714285714285714,7.571428571428571,33.857142857142854,35.714285714285715,0.4194285714285714,-6.142857142857143,2.5,True,False
22023,1627749,22301104,2024-04-03,ATL vs. DET,W,35,10,21,0.476,2,8,0.25,2,3,0.667,1,3,4,11,1,0,5,1,24,20,1,Dejounte Murray,1627749,1,0,7,20.571428571428573,5.714285714285714,7.571428571428571,33.857142857142854,35.714285714285715,0.4194285714285714,-6.142857142857143,2.5,True,False
22023,1627749,22301124,2024-04-04,ATL @ DAL,L,35,6,17,0.353,3,9,0.333,1,2,0.5,2,3,5,4,1,0,4,1,16,-16,1,Dejounte Murray,1627749,0,1,7,20.571428571428573,5.714285714285714,7.571428571428571,33.857142857142854,35.714285714285715,0.4194285714285714,-6.142857142857143,2.5,True,False
22023,1627749,22301130,2024-04-06,ATL @ DEN,L,36,4,15,0.267,3,8,0.375,3,4,0.75,0,2,2,12,1,1,2,2,14,-27,1,Dejounte Murray,1627749,0,0,7,20.571428571428573,5.714285714285714,7.571428571428571,33.857142857142854,35.714285714285715,0.4194285714285714,-6.142857142857143,2.5,True,False
